CylindricalRadius_ckpc,SurfaceDensity_Type0_Msun/ckpc^2,SurfaceDensity_Type4_Msun/ckpc^2,SurfaceDensity_Type4_H_Msun/ckpc^2,SurfaceDensity_Type4_B_Msun/ckpc^2,SurfaceDensity_Type4_CD_Msun/ckpc^2,SurfaceDensity_Type4_WD_Msun/ckpc^2
17.75,18.1787,7.4977,3.5066,0.0,2.1524,1.8388
18.25,17.1088,6.9007,3.2988,0.0,1.911,1.6909
18.75,16.0336,6.3529,3.01,0.0,1.7299,1.6129
19.25,14.9401,5.7294,2.7296,0.0,1.4701,1.5298
19.75,13.5203,5.3155,2.5618,0.0,1.3209,1.4329
20.25,12.1595,4.7974,2.3056,0.0,1.1811,1.3108
20.75,11.3654,4.5346,2.2178,0.0,0.9913,1.3255
21.25,10.8094,4.1461,2.0456,0.0,0.8883,1.2123
21.75,10.4656,3.8553,1.9017,0.0,0.8445,1.1091
22.25,9.5792,3.587,1.7904,0.0,0.8077,0.989
22.75,8.9195,3.3579,1.7354,0.0,0.7253,0.8972
23.25,8.5413,3.1276,1.6299,0.0,0.637,0.8607
23.75,8.4949,2.8337,1.5142,0.0,0.5893,0.7302
24.25,8.1177,2.6952,1.4452,0.0,0.5677,0.6823
24.75,8.1145,2.4908,1.3604,0.0,0.5085,0.622
25.25,7.9299,2.402,1.3206,0.0,0.4841,0.5973
25.75,7.5804,2.2675,1.2632,0.0,0.4446,0.5596
26.25,7.3073,2.1049,1.1635,0.0,0.4064,0.535
26.75,6.996,1.9503,1.062,0.0,0.3931,0.4952
27.25,6.5746,1.7537,1.0143,0.0,0.3396,0.3999
27.75,6.333,1.6722,0.9743,0.0,0.3571,0.3408
28.25,5.917,1.493,0.8783,0.0,0.3145,0.3003
28.75,5.7993,1.3868,0.8515,0.0,0.2781,0.2572
29.25,5.6698,1.2624,0.7756,0.0,0.2654,0.2213
29.75,5.382,1.1891,0.7451,0.0,0.2386,0.2055
30.25,5.1214,1.1018,0.7006,0.0,0.2279,0.1733
30.75,4.7798,1.062,0.6789,0.0,0.2009,0.1822
31.25,4.678,0.9747,0.5977,0.0,0.1949,0.1822
31.75,4.5938,0.9557,0.5922,0.0,0.1774,0.1861
32.25,4.3916,0.9408,0.575,0.0,0.1698,0.196
32.75,4.2182,0.875,0.5154,0.0,0.1764,0.1832
33.25,4.2262,0.8476,0.5033,0.0,0.1581,0.1862
33.75,4.0195,0.7835,0.4519,0.0,0.1651,0.1665
34.25,3.8554,0.7713,0.4312,0.0,0.16,0.1802
34.75,3.7556,0.7426,0.4202,0.0,0.1686,0.1538
35.25,3.5186,0.7254,0.4087,0.0,0.1558,0.161
35.75,3.2644,0.743,0.4097,0.0,0.1558,0.1775
36.25,3.0473,0.696,0.3984,0.0,0.1455,0.1521
36.75,2.893,0.6687,0.3952,0.0,0.1372,0.1363
37.25,2.7112,0.6659,0.3844,0.0,0.1496,0.132
37.75,2.5807,0.6402,0.3797,0.0,0.1435,0.117
38.25,2.4831,0.6437,0.3922,0.0,0.1413,0.1102
38.75,2.4066,0.6159,0.3607,0.0,0.1395,0.1156
39.25,2.2981,0.6444,0.3841,0.0,0.1535,0.1068
39.75,2.2304,0.6073,0.3762,0.0,0.1276,0.1035
40.25,2.1285,0.6084,0.3626,0.0,0.1346,0.1111
40.75,2.0852,0.5853,0.3441,0.0,0.1297,0.1114
41.25,2.0119,0.5979,0.3662,0.0,0.1212,0.1105
41.75,1.88,0.5543,0.3214,0.0,0.109,0.1239
42.25,1.8506,0.572,0.3413,0.0,0.1017,0.1291
42.75,1.8367,0.5376,0.3193,0.0,0.1034,0.1149
43.25,1.7948,0.5257,0.3203,0.0,0.081,0.1244
43.75,1.7905,0.5005,0.2992,0.0,0.0746,0.1267
44.25,1.7528,0.4739,0.2825,0.0,0.0646,0.1268
44.75,1.7746,0.4595,0.2661,0.0,0.0609,0.1326
45.25,1.7134,0.4483,0.2544,0.0,0.0585,0.1354
45.75,1.6949,0.4247,0.2438,0.0,0.0485,0.1324
46.25,1.6437,0.4184,0.2345,0.0,0.048,0.1359
46.75,1.6412,0.4115,0.2303,0.0,0.0462,0.135
47.25,1.6173,0.3736,0.2146,0.0,0.0478,0.1113
47.75,1.5705,0.3691,0.2173,0.0,0.052,0.0998
48.25,1.4882,0.3526,0.1969,0.0,0.0539,0.1018
48.75,1.446,0.3427,0.205,0.0,0.0453,0.0924
49.25,1.4551,0.3143,0.1861,0.0,0.0371,0.091
49.75,1.3858,0.329,0.2027,0.0,0.041,0.0854
